ID	TITLE	URL	PUBLISHER	CATEGORY	STORY	HOSTNAME	TIMESTAMP
333114	Rick Ross Arrested In North Carolina On Outstanding Drug Charge Warrant	http://www.contactmusic.com/article/rick-ross-arrested-outstanding-drug-charge-warrant_4264187	Contactmusic.com	e	dRooXejAlzT6saMBZW2GRK5UpXzIM	www.contactmusic.com	1404096617732
241723	Beat that, Ellen: Nasa reveals incredible interactive 3.2 gigapixel 'global selfie  ...	http://www.dailymail.co.uk/sciencetech/article-2636655/Now-THATS-impressive-selfie-Nasa-reveals-incredible-3-2-gigapixel-image-built-36-000-pictures-taken-Earth-Day.html	Daily Mail	t	d3h7H63oOrJHP6M0oszqHGzS9_bzM	www.dailymail.co.uk	1400864993744
374489	American Apparel, Investors Reportedly Reach Preliminary Deal After Dov  ...	http://www.huffingtonpost.com/2014/07/09/american-apparel-investors-deal_n_5570748.html	Huffington Post	b	dYAGDT_Vz7Pb6SM_5UHKNv645DAVM	www.huffingtonpost.com	1404966598847
116402	Nestle Reports Slowest First-Quarter Sales Growth Since 2009 (2)	http://www.businessweek.com/news/2014-04-15/nestle-reports-slowest-first-quarter-sales-growth-since-2009	Businessweek	b	dql5TDrSP1EyZEMWsEY47opbGWU7M	www.businessweek.com	1397574684049
270086	Ann B. Davis Dead: Actress Who Played Beloved Housekeeper Alice On 'The  ...	http://www.huffingtonpost.com/2014/06/01/ann-b-davis-dies_n_5428810.html	Huffington Post	e	dyt4OXF6RnOYGdMOv1i6JdRplJplM	www.huffingtonpost.com	1401824529037
179246	Kim Kardashian successfully catches her car keys after camera-shy Kanye West  ...	http://www.dailymail.co.uk/tvshowbiz/article-2619851/Kim-Kardashian-successfully-catches-car-keys-camera-shy-Kanye-West-chucks-her.html	Daily Mail	e	d4w0TMh29nMRxxMb0AuK90jMYytRM	www.dailymail.co.uk	1399322277183
404187	Drew Barrymore - Drew Barrymore pays tribute to late half-sister	http://www.contactmusic.com/story/drew-barrymore-pays-tribute-to-late-half-sister_4307111	Contactmusic.com	e	dgnolnEn436MxPM-kJnl8vRTXob_M	www.contactmusic.com	1406801060550
12362	ADHD Drug Use Surges in US With Young Women Leading Increase	http://www.businessweek.com/news/2014-03-12/adhd-drug-use-surges-in-u-dot-s-dot-with-young-women-leading-increase	Businessweek	m	df5zwvumm0f23-MdU_lDg0ulMwJIM	www.businessweek.com	1394723157823
358122	UPDATE 2-UK kids' TV star Rolf Harris jailed for child abuse	http://in.reuters.com/article/2014/07/04/britain-harris-idINL6N0PF2NU20140704	Reuters	e	dDGfw8WpQ5GpyLMGzdY_Xi99sjNPM	in.reuters.com	1404528771292
16947	UPDATE 1-Ukraine crisis worries hammer German investor morale	http://in.reuters.com/article/2014/03/18/germany-zew-idINL6N0MF2BV20140318	Reuters	b	dSVPuL8EhYa0HcMl7My5kzdbpGHmM	in.reuters.com	1395158813216
91710	Nikkei drops to 2-week low as Takeda drags down pharma sector	http://in.reuters.com/article/2014/04/08/markets-japan-stocks-idINL3N0N01HI20140408	Reuters	b	dK4wGlLY7K7-wHM7ii2yabgT7uxOM	in.reuters.com	1396988822924
401634	Deal for Argentine banks to buy holdouts' debt fell through: sources	http://www.reuters.com/article/2014/07/31/us-argentina-debt-fail-idUSKBN0G000F20140731	Reuters	b	ddkHM2pdw2rn30M-j3KGmN0Fp9FTM	www.reuters.com	1406782017686
419188	IBM's Watson Goes From Jeopardy Player to Scientist Used by J&J	http://www.businessweek.com/news/2014-08-27/ibm-s-watson-goes-from-jeopardy-player-to-scientist-used-by-j-and-j	Businessweek	t	dP0q2brGTGLEghMvKS-evLHEQrhkM	www.businessweek.com	1409204278074
23582	R2-D2 Confirmed For 'Star Wars: Episode VII'	http://www.huffingtonpost.com/2014/03/19/r2d2-star-wars-episode-vii_n_4992032.html\?utm_hp_ref=entertainment	Huffington Post	e	dAH9o1l6GB-cxSMdH6Fm6ZYHyxIEM	www.huffingtonpost.com	1395239965763
299356	Mike 'The Situation' Sorrentino Arrested For Fighting In Tanning Salon	http://www.contactmusic.com/article/mike-the-situation-sorrentino-arrested-fight_4247838	Contactmusic.com	e	dNIsNbpbpEdy-UML1d73-4qZmTcRM	www.contactmusic.com	1403081907004
159207	Amazon's Spending Rises as Revenue Exceeds Estimates	http://www.businessweek.com/news/2014-04-24/amazon-s-quarterly-spending-rises-as-revenue-exceeds-estimates	Businessweek	b	dmQqhPNKBmqhwnMNnj-ERzfMdzl6M	www.businessweek.com	1398393874037
81233	Europe Stocks Rise With Emerging Markets as Bonds Decline	http://www.businessweek.com/news/2014-03-31/dollar-holds-retreat-as-yellen-lifts-stocks-crude-drops	Businessweek	b	d3cUsM128OliWkMA4cIC2VBLJpC1M	www.businessweek.com	1396434579797
302106	Airlines to Save Millions in Efficient Houston Airspace	http://www.businessweek.com/news/2014-06-18/airlines-to-save-millions-in-efficient-houston-airspace	Businessweek	b	dbfH7ok9NmNRBSMm3uC1XJvGulxqM	www.businessweek.com	1403117699670
20402	Dramatic Drop In Colon Cancer Rates Thanks To More Screenings, Research  ...	http://www.huffingtonpost.com/2014/03/18/colon-cancer_n_4986759.html	Huffington Post	m	dpxNlS97L7M_w3ML30lv0bB6SelpM	www.huffingtonpost.com	1395168817492
151321	President Barack Obama And Wife Michelle Honor Late DJ Frankie Knuckles In  ...	http://www.contactmusic.com/article/president-barack-obama-michelle-dj-frankie-knuckles_4164421	Contactmusic.com	e	dp7dw1HozNuGbMMb0CYjtlqF4Y5oM	www.contactmusic.com	1398229900228
235012	UPDATE 1-Kerry says Russia-China gas deal not linked to Ukraine	http://www.reuters.com/article/2014/05/21/ukraine-crisis-kerry-idUSL1N0O71WN20140521	Reuters	b	d27yEVS9xktDiyMkX_OgwbRuX3g0M	www.reuters.com	1400754972495
410178	Chevron Falls as Output Drops Despie Rising Spending	http://www.businessweek.com/news/2014-08-01/chevron-profit-rises-on-asset-sales-and-higher-brent-oil	Businessweek	b	d_52RHgphNjRSVM021x7qw3R_RJwM	www.businessweek.com	1406926163620
211550	Fed Up documentary claims it's sugar causing massive rates of obesity	http://www.dailymail.co.uk/news/article-2625451/Forget-fighting-fat-sugar-causing-massive-rates-obesity-claims-new-film.html	Daily Mail	m	dwLyqDNaxHYyhDM1Udl6xxFKHmEEM	www.dailymail.co.uk	1399989669404
415399	Miley Cyrus - Miley Cyrus Wanted To Use Fame For Good After 2013 Vma  ...	http://www.contactmusic.com/story/miley-cyrus-wanted-to-use-fame-for-good-after-2013-vma-backlash_4339840	Contactmusic.com	e	dvOd5HbJXx6GwjMNT6O3asE_sPupM	www.contactmusic.com	1409019961367
91006	GLOBAL ECONOMY WEEKAHEAD-US recovery puts onus on Europe and China	http://www.reuters.com/article/2014/04/06/economy-global-idUSL5N0MV2G620140406	Reuters	b	dxB9Hik1YGyfVaMk796CJSnAf58bM	www.reuters.com	1396985352847
240994	Euro drops to 3-month low vs dollar after German Ifo	http://in.reuters.com/article/2014/05/23/markets-forex-euro-idINL6N0O91KB20140523	Reuters	b	dTxczyy7IFD1GqMWRf6M3oDLP31WM	in.reuters.com	1400858202676
356702	UPDATE 1-EU widens tax probe into multinationals -source	http://in.reuters.com/article/2014/07/04/eu-tax-idINL6N0PF32120140704	Reuters	b	diRRH4TxJjVp_ZMtxmKh79Izp9MyM	in.reuters.com	1404518559724
372004	UPDATE 4-AbbVie hikes bid for drugmaker Shire to $51 billion	http://www.reuters.com/article/2014/07/08/shire-abbvie-idUSL6N0PJ34A20140708	Reuters	b	dlknCqBVrOVJ4WMTGn5UzGeYobmoM	www.reuters.com	1404902186560
230547	UPDATE 2-Tiffany raises forecast as new jewelry collections sparkle	http://www.reuters.com/article/2014/05/21/tiffany-results-idUSL3N0O734620140521	Reuters	b	dwrKVe5CgTeKKCMrlSpYM4vMh37hM	www.reuters.com	1400684004639
92160	These Reform Groups HATE Comcast's Plans To Take Over Time Warner Cable	http://www.huffingtonpost.com/2014/04/08/comcast-time-warner-merger-protest-reform-groups-free-press_n_5112690.html	Huffington Post	t	d_kFzlpAiem9nGMQKPbuT9HhRMhzM	www.huffingtonpost.com	1396991111345
245394	Will the Rich Always Get Richer?	http://www.huffingtonpost.com/laurence-j-kotlikoff/will-the-rich-always-get-_b_5337812.html	Huffington Post	b	d35mLvcHWE5yG7MxS4fduJ4G1Mj8M	www.huffingtonpost.com	1400927754374
366907	UPDATE 3-BioDelivery, Endo painkiller moves one step closer to approval	http://www.reuters.com/article/2014/07/07/endo-intl-study-idUSL4N0PI2XU20140707	Reuters	m	dJV9jEV-E2VLAGMB3ODJ2KO9SITeM	www.reuters.com	1404775828713
339448	FOREX-Dollar wallows near lows, Aussie rises on RBA, China data	http://in.reuters.com/article/2014/07/01/markets-forex-idINL4N0PC1HN20140701	Reuters	b	dpqHPB41zqSRNcM-C-33-UxnWQ3JM	in.reuters.com	1404224164136
182909	Naomi Campbell is on form in striking embellished gown as she makes at  ...	http://www.dailymail.co.uk/tvshowbiz/article-2621218/Naomi-Campbell-form-striking-embellished-gown-makes-entrance-Met-Gala.html	Daily Mail	e	dbfJRt2YOiGnSoMC7S8yBd9gQohiM	www.dailymail.co.uk	1399382214129
26380	Karrueche Tran 'dumped Chris Brown after finding texts from women'	http://www.dailymail.co.uk/tvshowbiz/article-2584895/Chris-Browns-girlfriend-Karrueche-Tran-dumped-finding-inappropriate-texts-women.html	Daily Mail	e	dEq-egQ-fYX_iTMWtNLn48-KFi2qM	www.dailymail.co.uk	1395327113246
202443	Larry Wilmore Named As Replacement For Stephen Colbert On Comedy Central	http://www.contactmusic.com/article/larry-wilmore-stephen-colbert-comedy-central_4187980	Contactmusic.com	e	dCxGOQx0Z-91jFMamatW8mpwbPPpM	www.contactmusic.com	1399699924949
130551	Tom Cruise denies he's ever MET fellow Scientologist Laura Prepon following  ...	http://www.dailymail.co.uk/tvshowbiz/article-2606924/Tom-Cruise-denies-secretly-dating-Laura-Prepon-past-five-months.html	Daily Mail	e	d5UsmDphxH0tE_MUoWfxcxDdHp1-M	www.dailymail.co.uk	1397775644751
346997	Shia LaBeouf Is NOT In Rehab, But He Is Being Treated For Alcohol Addiction	http://www.contactmusic.com/article/shia-labeouf-rehab-statement-treatment-rep_4268310	Contactmusic.com	e	dtHczkSgckag-0MGjAyARo0E4MhBM	www.contactmusic.com	1404325302860
152428	UPDATE 2-Boeing posts higher adjusted profit, raises 2014 forecast	http://in.reuters.com/article/2014/04/23/boeing-results-idINL3N0NF3IQ20140423	Reuters	b	d2aJePDim3-pgUMy9UuD2mMkzof7M	in.reuters.com	1398272231132
28803	US STOCKS SNAPSHOT-Wall St opens up, major indexes set for weekly gain	http://in.reuters.com/article/2014/03/21/markets-usa-stocks-idINZXN0R4O0520140321	Reuters	b	dVFv3Dww6-NJXPM6p8wnMRbkZ2PRM	in.reuters.com	1395503226197
238599	GameStop revenue rises 7 pct due to new console demand	http://in.reuters.com/article/2014/05/22/gamestop-results-idINL3N0O84VK20140522	Reuters	b	d9wr3dCvr3Vb2QMfRACR7GNfEuyEM	in.reuters.com	1400819562668
376774	Boeing Sees 4.2% Gain in Airliner Market to $5.2 Trillion	http://www.businessweek.com/news/2014-07-10/boeing-sees-20-year-jet-market-up-4-dot-2-percent-to-5-dot-2-trillion	Businessweek	b	drhMvUn_743AdSMWKn0w2jf1NMQ5M	www.businessweek.com	1405028397475
311101	RPT-Fitch Affirms Pan Asia Banking Corporation at 'BBB(lka)'/Stable	http://in.reuters.com/article/2014/06/24/fitch-affirms-pan-asia-banking-corporati-idINFit70558520140624	Reuters	b	d3tIMfB2mg-9MZM4G_jGTEiRVl3jM	in.reuters.com	1403633889501
96370	UPDATE 3-JPMorgan profit weaker than expected as trading revenue drops	http://www.reuters.com/article/2014/04/11/jpmorgan-results-idUSL3N0N339R20140411	Reuters	b	dUwjqgU0LQf61_M25I9qXtaaW30jM	www.reuters.com	1397227759175
354879	Dave Coulier Got Married And His Wedding Was A 'Full House' Reunion	http://www.huffingtonpost.com/2014/07/03/dave-coulier-married_n_5555012.html	Huffington Post	e	dPSNq-ryU61MAnM_8crG98Jbbpm7M	www.huffingtonpost.com	1404464993508
405970	WRAPUP 3-Puerto Rico's electric power authority gets extension from creditors	http://in.reuters.com/article/2014/07/31/usa-puertorico-idINL2N0Q62JV20140731	Reuters	b	dVseatklOmkMf_MkdO65A-OVzdzDM	in.reuters.com	1406852604911
200020	Employers in US Put Out Fewer Help-Wanted Signs in March	http://www.businessweek.com/news/2014-05-09/job-openings-in-u-dot-s-dot-declined-in-march-to-4-dot-01-million	Businessweek	b	dOuqRQNLtqNvRHMbbEAfzT1V58OJM	www.businessweek.com	1399685651865
368834	Taylor Swift - Taylor Swift: Music is like a relationship	http://www.contactmusic.com/story/taylor-swift-music-is-like-a-relationship_4276057	Contactmusic.com	e	dTXNYgGAU-suPrM_TZJX_JAaEQu7M	www.contactmusic.com	1404833397362
184420	'Frozen' movie lifts Disney quarterly earnings	http://in.reuters.com/article/2014/05/06/disney-results-idINL2N0NR1K920140506	Reuters	b	dEznTp4zoY6kvXMiDQBsZ6XZvJxYM	in.reuters.com	1399430799751
324933	Beyonce And Jay Z Open On The Run Tour With Impressive 42-Song Set	http://www.huffingtonpost.com/2014/06/26/beyonce-jay-z-on-the-run-opening_n_5532921.html\?utm_hp_ref=entertainment&amp;ir=Entertainment	Huffington Post	e	dCNIfbqPoSf_9KMmvThyaI9HevEaM	www.huffingtonpost.com	1403868878617
296402	Harrison Ford 'will have to be filmed from the waist up' for Star Wars as he  ...	http://www.dailymail.co.uk/news/article-2659911/Harrison-Ford-filmed-waist-Star-Wars-recovers-ankle-break-accident-Millennium-Falcon.html	Daily Mail	e	dYpNACZDCTV7_hMOPFl6sC9uZAktM	www.dailymail.co.uk	1403020924509
144633	GPIF Shakes Up Investment Committee With Three Abe Panel Members	http://www.businessweek.com/news/2014-04-21/gpif-shakes-up-investment-committee-with-three-abe-panel-members	Businessweek	b	d2CISxfZVAVM9YMrVLvK42pNrD54M	www.businessweek.com	1398105963422
77208	BHP Billiton leads UK miners higher, FTSE advances	http://www.reuters.com/article/2014/04/01/markets-britain-stocks-idUSL5N0MT2BA20140401	Reuters	b	dWe65Stj94RXZzMc-_fNM6oU9cxJM	www.reuters.com	1396369809664
68145	Edwards Valve Outperforms Medtronic's in First Comparison Study	http://www.businessweek.com/news/2014-03-30/edwards-valve-outperforms-medtronic-s-in-first-comparison-study	Businessweek	m	ddXI_uTwfZ5IRxMy2t692Xz_PAoHM	www.businessweek.com	1396188523646
75871	The 10 Worst Cities For Spring 2014 Allergies	http://www.huffingtonpost.com/2014/03/31/worst-cities-for-allergies-capitals-spring_n_5049737.html	Huffington Post	m	dAlfNRnQ3z_l0XMMNpR_VRAFzoi3M	www.huffingtonpost.com	1396357101927
53577	Selena Gomez - Selena Gomez Gives Emotional Speech For We Day	http://www.contactmusic.com/story/selena-gomez-gives-emotional-speech-for-we-day_4127058	Contactmusic.com	e	dr1DG6a8-xbcDsMFN2bA1PDfNWgSM	www.contactmusic.com	1395961342261
312588	UPDATE 4-Honda and others recall nearly 3 mln vehicles over air bag flaw	http://www.reuters.com/article/2014/06/23/autos-takata-airbags-idUSL4N0P41XO20140623	Reuters	t	daeGMRUKKN46QIMbkyCQlgX-DVMrM	www.reuters.com	1403644744944
139990	UPDATE 2-AT&T threatens to sit out US spectrum auction over rules	http://www.reuters.com/article/2014/04/16/usa-wireless-spectrum-idUSL2N0N81C720140416	Reuters	t	dJVRDFtKbZ23TNM-Je9FSTnJXNElM	www.reuters.com	1397948539495
195099	Seth Rogen - Seth Rogen reveals original Bad Neighbours script	http://www.contactmusic.com/story/seth-rogen-reveals-original-bad-neighbours-script_4184628	Contactmusic.com	e	douR8bEFOA2ScIMoUzCsLgb-WgiDM	www.contactmusic.com	1399573930596
91215	Obama to force government contractors to reveal salary breakdowns by sex and  ...	http://www.dailymail.co.uk/news/article-2598916/Obama-force-government-contractors-reveal-salary-breakdowns-sex-race-equal-pay-drive-women-paid-White-House.html	Daily Mail	b	djvXFLQrPaxEqhMjssadUve7j0x3M	www.dailymail.co.uk	1396986157524
91101	Democrats' Equal Pay Push Is 'Condescending,' GOP Rep. Lynn Jenkins Says	http://www.huffingtonpost.com/2014/04/08/equal-pay-republcans_n_5111730.html\?utm_hp_ref=politics	Huffington Post	b	djvXFLQrPaxEqhMjssadUve7j0x3M	www.huffingtonpost.com	1396986125875
277426	UPDATE 4-Emirates cancels 70-plane A350 order in blow to Airbus, Rolls	http://www.reuters.com/article/2014/06/11/airbus-group-emirates-idUSL5N0OS11N20140611	Reuters	b	dL3sjDiDGZUBJcMKDwKCoQG4yRFlM	www.reuters.com	1402662508235
228687	First look at Ryan Gosling's new movie	http://www.dailymail.co.uk/wires/aap/article-2633385/First-look-Ryan-Goslings-new-movie.html	Daily Mail	e	dp1yEdXqQNSNsGMdmYgGQk8AjBd8M	www.dailymail.co.uk	1400651158952
148282	'Game Of Thrones' Season 4 Episode 3 Recap: 'Breaker Of Chains | HBO	http://www.huffingtonpost.com/2014/04/20/game-of-thrones-recap_n_5183361.html\?ir=TV	Huffington Post	e	dhzAs5s-YQrUmeMyyPYJLV_U_D1CM	www.huffingtonpost.com	1398170706508
104921	UPDATE 1-ECB, BoE call for ABS rehabilitation	http://in.reuters.com/article/2014/04/11/abs-regulations-securitsation-idINL6N0N33G020140411	Reuters	b	dq1XYdbFbOlT4rMRmkhJQBuro_JLM	in.reuters.com	1397344740201
415629	MTV VMAs Air Ferguson PSAs, Common Leads Moment Of Silence For Michael  ...	http://www.huffingtonpost.com/2014/08/24/mtv-vmas-ferguson_n_5705813.html	Huffington Post	e	dHF-1ShD0afHQkMeGYCRlJ-b2hHtM	www.huffingtonpost.com	1409022627895
75399	Emma Watson - Emma Watson Suffered Bleeding Lips In Kissing Scene	http://www.contactmusic.com/story/emma-watson-suffered-bleeding-lips-in-kissing-scene_4134478	Contactmusic.com	e	dHD82df4iu_hvEMJeyY9g-vJdyX6M	www.contactmusic.com	1396354988988
207236	Gene that INCREASES intelligence found by scientists sparking new hope for  ...	http://www.dailymail.co.uk/sciencetech/article-2625503/Gene-INCREASES-intelligence-scientists-sparking-new-hope-dementia-sufferers.html	Daily Mail	m	djFOdQKQYaT3ctMdFu55EgvU-DW8M	www.dailymail.co.uk	1399926385659
298428	New Jersey May Lift Ban On Tesla Sales	http://www.huffingtonpost.com/2014/06/17/new-jersey-tesla-sales_n_5502626.html\?utm_hp_ref=business	Huffington Post	t	djVweC4zOObsmoM7kMrFDiAZAOZVM	www.huffingtonpost.com	1403075922432
251280	Looking Back At The 'Mad Men' Cast Before They Were Famous	http://www.huffingtonpost.com/2014/05/24/mad-men-cast_n_5381330.html	Huffington Post	e	dqaYDolpVoXRRpMSIabL21RhOA6mM	www.huffingtonpost.com	1401105807662
395383	Our New Favorite Song Is Jessie J, Ariana Grande & Nicki Minaj's 'Bang Bang'	http://www.huffingtonpost.com/2014/07/29/jessie-j-ariana-grande-nicki-minaj-bang-bang_n_5629729.html	Huffington Post	e	d2M8bkkPblJYUkMnfjgydbA0a563M	www.huffingtonpost.com	1406650966637
148769	Kids Still Get Codeine In Emergency Rooms Despite Risky Side Effects (STUDY)	http://www.huffingtonpost.com/2014/04/21/kids-still-getting-codeine--in-er_n_5186790.html	Huffington Post	m	dQWESAfyLK7SE3MN4Yi2vwIjU1kmM	www.huffingtonpost.com	1398174665891
391544	CORRECTED-Shire, AbbVie to announce $53 billion merger by Friday -sources	http://in.reuters.com/article/2014/07/17/shire-abbvie-sale-idINL2N0PS1HD20140717	Reuters	b	d_sK8OtA_HsSMgMlTR0x-DmmeOYdM	in.reuters.com	1405704138386
371111	UPDATE 3-Alcoa pledges finished products push as results beat Wall Street	http://www.reuters.com/article/2014/07/08/alcoa-results-idUSL2N0PJ20Z20140708	Reuters	b	dtIm2VE5SyrOGvMnAwygiwqt4U1oM	www.reuters.com	1404892923642
202543	Finally! Mila Kunis Talks About Pregnancy And Engagement To Ashton Kutcher	http://www.contactmusic.com/article/mila-kunis-talks-about-being-pregnant-engaged-ashton-kutcher-ellen_4187723	Contactmusic.com	e	d_rjxa-NWcO-c6Mzrs2HLuhcEUzwM	www.contactmusic.com	1399701106359
285889	US Said to Seek More Than $10 Billion in Citigroup Probe	http://www.businessweek.com/news/2014-06-13/u-dot-s-dot-said-to-seek-more-than-10-bln-in-citigroup-probe	Businessweek	b	dqK91dfvkHKs6FM70h2eKPSpuachM	www.businessweek.com	1402800568466
412513	TREASURIES-Yields drop as hopes for more ECB stimulus boosts demand	http://in.reuters.com/article/2014/08/25/markets-usa-bonds-idINL1N0QV0LI20140825	Reuters	b	dmr2OZWBib7wbhMKgpfBhbg3v29kM	in.reuters.com	1408991830998
351592	Katy Perry 'sued for ripping off 2008 Christian rap song' for her 2013 mega-hit  ...	http://www.dailymail.co.uk/tvshowbiz/article-2678790/Katy-Perry-sued-ripping-2008-Christian-rap-song-2013-mega-hit-Dark-Horse.html	Daily Mail	e	dLHG5TM-K-CWiEMpb4am7saMTs1hM	www.dailymail.co.uk	1404398210660
263599	Wells Fargo Can't Shake LA Lawsuit Over Predatory Loans	http://www.businessweek.com/news/2014-05-28/wells-fargo-can-t-shake-l-dot-a-dot-lawsuit-over-predatory-loans	Businessweek	b	dpbK9SS0Oby9aWMya3m2t2eNP7GlM	www.businessweek.com	1401353028760
44278	AgBank of China Q4 net profit up 12.8 pct, within estimates	http://in.reuters.com/article/2014/03/25/agbank-results-idINL3N0ME1KB20140325	Reuters	b	drUf-uGmcPo0EbMhJ0JvEbhefmyuM	in.reuters.com	1395826097807
272589	Euro Strengthens Before ECB Meeting; Rand Declines	http://www.businessweek.com/news/2014-06-03/euro-trades-near-three-month-low-before-inflation-jobs-reports	Businessweek	b	dLLmuV7pAbIxUoM_GdCJpbx_o3WvM	www.businessweek.com	1401882958017
412974	WRAPUP 2-New home sales fall, but US economy stays on solid ground	http://www.reuters.com/article/2014/08/25/usa-economy-idUSL1N0QV0Q820140825	Reuters	b	d4sLq1d97LRP6_Moihy5wbYi8hdXM	www.reuters.com	1408998451741
412891	CANADA STOCKS-TSX hits record high as Tim Hortons jumps	http://in.reuters.com/article/2014/08/25/markets-canada-stocks-idINL1N0QV0UG20140825	Reuters	b	dk6ynYIHv7N1ZfME3VPp1B6TrZCnM	in.reuters.com	1408994713022
53316	Gwyneth Paltrow and Chris Martin clashed over Kabbalah	http://www.contactmusic.com/story/gwyneth-paltrow-and-chris-martin-clashed-over-kabbalah_4127148	Contactmusic.com	e	dQQDUh_eqYkkA5MQTCOY1wWllgFnM	www.contactmusic.com	1395958536291
155730	Facebook's Profit Just Beat Expectations Because Of Ads	http://www.huffingtonpost.com/2014/04/23/facebook-profit-earnings-call_n_5200824.html\?utm_hp_ref=technology&amp;ir=Technology	Huffington Post	b	duKnpy_UZSmfunMGVoWqTiJt46AdM	www.huffingtonpost.com	1398334023077
135119	Wu-Tang Clan distance themselves from troubled rapper who cut off his own  ...	http://www.dailymail.co.uk/news/article-2607725/Wu-Tang-Clan-distance-troubled-rapper-cut-penis-attempting-suicide.html	Daily Mail	e	dWWy7LM6UfWNRNMxGJAhtCZe-0vEM	www.dailymail.co.uk	1397837979237
234906	Putin Tilts to Asia as Russia Signs $400 Billion China Gas Deal	http://www.businessweek.com/news/2014-05-21/putin-tilts-to-asia-as-russia-signs-400-billion-china-gas-deal	Businessweek	b	d27yEVS9xktDiyMkX_OgwbRuX3g0M	www.businessweek.com	1400754937258
417220	WRAPUP 1-Liberian doctor who received rare Ebola drug ZMapp dies	http://in.reuters.com/article/2014/08/25/health-ebola-idINL5N0QV40D20140825	Reuters	m	dpIImZiI6tZsVxMYST4ZsBpbdQ0fM	in.reuters.com	1409034804851
146856	Netflix To Raise Prices For New Subscribers	http://www.huffingtonpost.com/2014/04/21/netflix-price-increase_n_5187461.html\?ir=Technology	Huffington Post	b	dWkQWEysS02q0rMo7WrWg28bqNrcM	www.huffingtonpost.com	1398159902414
294711	Medtronic Seeks Wider Health-Care Reach in Covidien Deal	http://www.businessweek.com/news/2014-06-16/medtronic-seeks-wider-health-care-reach-in-covidien-deal	Businessweek	b	dU5nhzZaxL9YLsMGyVP3ZNcwtgF_M	www.businessweek.com	1403005363610
311125	DirecTV to US lawmakers on AT&T deal: broadband 'changing everything'	http://in.reuters.com/article/2014/06/24/us-at-t-directv-congress-idINKBN0EZ27820140624	Reuters	b	dWfN4SYn8gPQoMMysW-scgrefvFJM	in.reuters.com	1403634064956
296395	Harrison Ford is Hit By Millennium Falcon. Lives.	http://www.contactmusic.com/article/harrison-ford-broken-ankle-millennium-falcon-star-wars-episode-vii_4246998	Contactmusic.com	e	dYpNACZDCTV7_hMOPFl6sC9uZAktM	www.contactmusic.com	1403020922437
298184	New Clues Point To Amazon Unveiling A Phone	http://www.huffingtonpost.com/2014/06/17/att-amazon-phone_n_5502686.html\?ir=Technology	Huffington Post	t	dZLc5EcukGN2OXMyuEMQfrnbedRIM	www.huffingtonpost.com	1403074210295
387732	PRECIOUS-Gold steady near 4-week low; stronger equities, data weigh	http://www.reuters.com/article/2014/07/17/markets-precious-idUSL4N0PS04D20140717	Reuters	b	drCNvsebNn8C6HMG5C4XL0Niz6VfM	www.reuters.com	1405625745776
282248	Treasury Yield Curve Flattens Amid Fed Rate Speculation	http://www.businessweek.com/news/2014-06-12/treasury-yield-curve-flattens-as-bonds-advance-on-iraq-unrest	Businessweek	b	dBmheMbLG1JM-jMlnxbKinpkJh0pM	www.businessweek.com	1402734505666
286118	CANADA FX DEBT-Canada dollar flat despite higher oil prices	http://www.reuters.com/article/2014/06/13/markets-canada-dollar-bonds-idUSL2N0OU13Q20140613	Reuters	b	dajjenAEVY2vWWMz3usoDHjvXfvzM	www.reuters.com	1402801591440
295455	Jump Street - 22 Jump Street Stuns With $60 Million Opening Weekend	http://www.contactmusic.com/story/22-jump-street-stuns-with-60-million-opening-weekend_4245163	Contactmusic.com	e	dfMu4_BwCoKF4FML1ZNAsU_hAkj4M	www.contactmusic.com	1403010772007
101827	"Fitch cuts Alcoa to ""junk"" status"	http://in.reuters.com/article/2014/04/11/alcoa-fitch-junk-idINL2N0N31TO20140411	Reuters	b	dSAALz3Yg1Ijh5MZVzXN3nqotlp2M	in.reuters.com	1397290882779
217344	Climate Contrarians Cook Up New 'Controversy'	http://www.huffingtonpost.com/michael-e-mann/climate-contrarians_b_5347614.html	Huffington Post	t	dqNiukdI6Y8a3NMDIwCCbfOGNOhGM	www.huffingtonpost.com	1400448399810
121121	China Economic Growth Slows To 7.4 Percent	http://www.huffingtonpost.com/2014/04/15/china-economic-growth_n_5156773.html	Huffington Post	b	dwtwv01Cnj7UynMKklQGwBZvkXEzM	www.huffingtonpost.com	1397643903026
376330	Elisabeth Hasselbeck Is Livid About Rosie O'Donnell's Return To 'The View'	http://www.huffingtonpost.com/2014/07/09/elisabeth-hasselbeck-rosie-odonnell-the-view_n_5570329.html\?utm_hp_ref=media	Huffington Post	e	dG8-WxTnjEIOk6MbJe40Ib_0LGCiM	www.huffingtonpost.com	1404984121861
99262	Miley Cyrus sits topless as she gets blonde hair trimmed in revealing flashback  ...	http://www.dailymail.co.uk/tvshowbiz/article-2602243/Miley-Cyrus-sits-topless-gets-blonde-hair-trimmed-revealing-flashback-post.html	Daily Mail	e	dFA6Pex-ZX47b4M1wbyvVnYiTz13M	www.dailymail.co.uk	1397241794610
50562	Baxter plans to split into two companies, spin off biotech	http://in.reuters.com/article/2014/03/27/baxter-restructuring-idINL1N0MO0F520140327	Reuters	b	dIAdM8z-YVfMGHMYBAfJbZLw5AKbM	in.reuters.com	1395945655387
